form,company,ticker,cik,filing_date,accession_number,filing_link
8-K,Healthcare AI Acquisition Corp.,HAIWF,1848861,2025-02-18,0001477932-25-001101,https://www.sec.gov/Archives/edgar/data/1848861/0001477932-25-001101.txt
8-K,"Healthcare Triangle, Inc.",HCTI,1839285,2025-02-18,0001213900-25-014489,https://www.sec.gov/Archives/edgar/data/1839285/0001213900-25-014489.txt
8-K,"HeartBeam, Inc.",BEATW,1779372,2025-02-18,0001213900-25-014528,https://www.sec.gov/Archives/edgar/data/1779372/0001213900-25-014528.txt
8-K,"HighPeak Energy, Inc.",HPKEW,1792849,2025-02-18,0001437749-25-004135,https://www.sec.gov/Archives/edgar/data/1792849/0001437749-25-004135.txt
8-K,"Hillenbrand, Inc.",HI,1417398,2025-02-18,0001417398-25-000074,https://www.sec.gov/Archives/edgar/data/1417398/0001417398-25-000074.txt
8-K,Hillman Solutions Corp.,HLMN,1822492,2025-02-18,0001822492-25-000042,https://www.sec.gov/Archives/edgar/data/1822492/0001822492-25-000042.txt
8-K,"HireQuest, Inc.",HQI,1140102,2025-02-18,0001437749-25-004142,https://www.sec.gov/Archives/edgar/data/1140102/0001437749-25-004142.txt
8-K,Horizon Kinetics Holding Corp,HKHC,88000,2025-02-18,0000950170-25-022417,https://www.sec.gov/Archives/edgar/data/88000/0000950170-25-022417.txt
8-K,Huntsman CORP,HUN,1307954,2025-02-18,0001104659-25-014436,https://www.sec.gov/Archives/edgar/data/1307954/0001104659-25-014436.txt
8-K,"Hyperscale Data, Inc.",GPUS-PD,896493,2025-02-18,0001214659-25-002968,https://www.sec.gov/Archives/edgar/data/896493/0001214659-25-002968.txt
8-K,"IMAC Holdings, Inc.",BACK,1729944,2025-02-18,0001493152-25-007100,https://www.sec.gov/Archives/edgar/data/1729944/0001493152-25-007100.txt
8-K,INSIGHT ENTERPRISES INC,NSIT,932696,2025-02-18,0001628280-25-005830,https://www.sec.gov/Archives/edgar/data/932696/0001628280-25-005830.txt
8-K,INTERNATIONAL FLAVORS & FRAGRANCES INC,IFF,51253,2025-02-18,0000051253-25-000007,https://www.sec.gov/Archives/edgar/data/51253/0000051253-25-000007.txt
8-K,Inception Growth Acquisition Ltd,IGTAW,1866838,2025-02-18,0001213900-25-014586,https://www.sec.gov/Archives/edgar/data/1866838/0001213900-25-014586.txt
8-K,Industrial Logistics Properties Trust,ILPT,1717307,2025-02-18,0001717307-25-000008,https://www.sec.gov/Archives/edgar/data/1717307/0001717307-25-000008.txt
8-K,Infinera Corp,INFN,1138639,2025-02-18,0001193125-25-028245,https://www.sec.gov/Archives/edgar/data/1138639/0001193125-25-028245.txt
8-K,Ingevity Corp,NGVT,1653477,2025-02-18,0001653477-25-000011,https://www.sec.gov/Archives/edgar/data/1653477/0001653477-25-000011.txt
8-K,"Inhibikase Therapeutics, Inc.",IKT,1750149,2025-02-18,0001193125-25-028188,https://www.sec.gov/Archives/edgar/data/1750149/0001193125-25-028188.txt
8-K,"Inotiv, Inc.",NOTV,720154,2025-02-18,0001628280-25-005907,https://www.sec.gov/Archives/edgar/data/720154/0001628280-25-005907.txt
8-K,JAAG Enterprises Ltd.,JAGL,1951051,2025-02-18,0001683168-25-001079,https://www.sec.gov/Archives/edgar/data/1951051/0001683168-25-001079.txt
8-K,JBG SMITH Properties,JBGS,1689796,2025-02-18,0001558370-25-001098,https://www.sec.gov/Archives/edgar/data/1689796/0001558370-25-001098.txt
8-K,"JELD-WEN Holding, Inc.",JELD,1674335,2025-02-18,0001674335-25-000041,https://www.sec.gov/Archives/edgar/data/1674335/0001674335-25-000041.txt
8-K,Jushi Holdings Inc.,JUSHF,1909747,2025-02-18,0001171843-25-000886,https://www.sec.gov/Archives/edgar/data/1909747/0001171843-25-000886.txt
8-K,KELLY SERVICES INC,KELYB,55135,2025-02-18,0000055135-25-000009,https://www.sec.gov/Archives/edgar/data/55135/0000055135-25-000009.txt
8-K,KIDPIK CORP.,PIKM,1861522,2025-02-18,0001493152-25-007098,https://www.sec.gov/Archives/edgar/data/1861522/0001493152-25-007098.txt
8-K,KINGSWAY FINANCIAL SERVICES INC,KFS,1072627,2025-02-18,0001213900-25-014562,https://www.sec.gov/Archives/edgar/data/1072627/0001213900-25-014562.txt
8-K,"KIRKLAND'S, INC",KIRK,1056285,2025-02-18,0000950170-25-021807,https://www.sec.gov/Archives/edgar/data/1056285/0000950170-25-021807.txt
8-K,"KNOW LABS, INC.",KNWN,1074828,2025-02-18,0001654954-25-001652,https://www.sec.gov/Archives/edgar/data/1074828/0001654954-25-001652.txt
8-K,Kairous Acquisition Corp. Ltd,KACWF,1865468,2025-02-18,0001493152-25-007207,https://www.sec.gov/Archives/edgar/data/1865468/0001493152-25-007207.txt
8-K,Karbon-X Corp.,KARX,1729637,2025-02-18,0001477932-25-001100,https://www.sec.gov/Archives/edgar/data/1729637/0001477932-25-001100.txt
8-K,"Kayne Anderson BDC, Inc.",KBDC,1747172,2025-02-18,0001213900-25-014912,https://www.sec.gov/Archives/edgar/data/1747172/0001213900-25-014912.txt
8-K,"Kayne DL 2021, Inc.",,1850787,2025-02-18,0001213900-25-014913,https://www.sec.gov/Archives/edgar/data/1850787/0001213900-25-014913.txt
8-K,"Kinsale Capital Group, Inc.",KNSL,1669162,2025-02-18,0001669162-25-000008,https://www.sec.gov/Archives/edgar/data/1669162/0001669162-25-000008.txt
8-K,LA-Z-BOY INC,LZB,57131,2025-02-18,0000057131-25-000016,https://www.sec.gov/Archives/edgar/data/57131/0000057131-25-000016.txt
8-K,LEAR CORP,LEA,842162,2025-02-18,0000842162-25-000013,https://www.sec.gov/Archives/edgar/data/842162/0000842162-25-000013.txt
8-K,"LEE ENTERPRISES, Inc",LEE,58361,2025-02-18,0001628280-25-005855,https://www.sec.gov/Archives/edgar/data/58361/0001628280-25-005855.txt
8-K,LINDE PLC,LIN,1707925,2025-02-18,0001193125-25-028599,https://www.sec.gov/Archives/edgar/data/1707925/0001193125-25-028599.txt
8-K,LOEWS CORP,L,60086,2025-02-18,0000060086-25-000052,https://www.sec.gov/Archives/edgar/data/60086/0000060086-25-000052.txt
8-K,LOUISIANA-PACIFIC CORP,LPX,60519,2025-02-18,0001628280-25-006114,https://www.sec.gov/Archives/edgar/data/60519/0001628280-25-006114.txt
8-K,LUXFER HOLDINGS PLC,LXFR,1096056,2025-02-18,0001096056-25-000009,https://www.sec.gov/Archives/edgar/data/1096056/0001096056-25-000009.txt
8-K,"LZG INTERNATIONAL, INC.",,1126115,2025-02-18,0001654954-25-001600,https://www.sec.gov/Archives/edgar/data/1126115/0001654954-25-001600.txt
8-K,"Leafly Holdings, Inc. /DE",LFLYW,1785592,2025-02-18,0000950170-25-022172,https://www.sec.gov/Archives/edgar/data/1785592/0000950170-25-022172.txt
8-K,Liberty Energy Inc.,LBRT,1694028,2025-02-18,0001694028-25-000061,https://www.sec.gov/Archives/edgar/data/1694028/0001694028-25-000061.txt
8-K,Liberty Global Ltd.,LBTYK,1570585,2025-02-18,0001570585-25-000022,https://www.sec.gov/Archives/edgar/data/1570585/0001570585-25-000022.txt
8-K,Liberty Global Ltd.,LBTYK,1570585,2025-02-18,0001570585-25-000024,https://www.sec.gov/Archives/edgar/data/1570585/0001570585-25-000024.txt
8-K,Liberty Global Ltd.,LBTYK,1570585,2025-02-18,0001570585-25-000025,https://www.sec.gov/Archives/edgar/data/1570585/0001570585-25-000025.txt
8-K,Liberty Global Ltd.,LBTYK,1570585,2025-02-18,0001570585-25-000026,https://www.sec.gov/Archives/edgar/data/1570585/0001570585-25-000026.txt
8-K,Liberty Latin America Ltd.,LILAB,1712184,2025-02-18,0001712184-25-000026,https://www.sec.gov/Archives/edgar/data/1712184/0001712184-25-000026.txt
8-K,"Light & Wonder, Inc.",LAWIL,750004,2025-02-18,0001104659-25-014535,https://www.sec.gov/Archives/edgar/data/750004/0001104659-25-014535.txt
8-K,"Livento Group, Inc.",NUGN,1593549,2025-02-18,0001493152-25-007126,https://www.sec.gov/Archives/edgar/data/1593549/0001493152-25-007126.txt
8-K,"LogicMark, Inc.",LGMK,1566826,2025-02-18,0001213900-25-014947,https://www.sec.gov/Archives/edgar/data/1566826/0001213900-25-014947.txt
8-K,"MARA Holdings, Inc.",MARA,1507605,2025-02-18,0001493152-25-007090,https://www.sec.gov/Archives/edgar/data/1507605/0001493152-25-007090.txt
8-K,MARINE PETROLEUM TRUST,MARPS,62362,2025-02-18,0000950170-25-022062,https://www.sec.gov/Archives/edgar/data/62362/0000950170-25-022062.txt
8-K,MARTIN MIDSTREAM PARTNERS L.P.,MMLP,1176334,2025-02-18,0001176334-25-000022,https://www.sec.gov/Archives/edgar/data/1176334/0001176334-25-000022.txt
8-K,"MDWerks, Inc.",MDWK,1295514,2025-02-18,0001493152-25-007011,https://www.sec.gov/Archives/edgar/data/1295514/0001493152-25-007011.txt
8-K,MEDICAL PROPERTIES TRUST INC,MPW,1287865,2025-02-18,0001193125-25-028746,https://www.sec.gov/Archives/edgar/data/1287865/0001193125-25-028746.txt
8-K,MEDIFAST INC,MED,910329,2025-02-18,0001628280-25-006036,https://www.sec.gov/Archives/edgar/data/910329/0001628280-25-006036.txt
8-K,MESA ROYALTY TRUST/TX,MTR,313364,2025-02-18,0001104659-25-014769,https://www.sec.gov/Archives/edgar/data/313364/0001104659-25-014769.txt
8-K,METLIFE INC,MET-PF,1099219,2025-02-18,0001099219-25-000041,https://www.sec.gov/Archives/edgar/data/1099219/0001099219-25-000041.txt
8-K,MICROSTRATEGY Inc,STRK,1050446,2025-02-18,0001193125-25-028184,https://www.sec.gov/Archives/edgar/data/1050446/0001193125-25-028184.txt
8-K,MONARCH CASINO & RESORT INC,MCRI,907242,2025-02-18,0001558370-25-001052,https://www.sec.gov/Archives/edgar/data/907242/0001558370-25-001052.txt
8-K,"MPT Operating Partnership, L.P.",,1524607,2025-02-18,0001193125-25-028746,https://www.sec.gov/Archives/edgar/data/1524607/0001193125-25-028746.txt
8-K,MULLEN AUTOMOTIVE INC.,MULN,1499961,2025-02-18,0001829126-25-001069,https://www.sec.gov/Archives/edgar/data/1499961/0001829126-25-001069.txt
8-K,Magnolia Oil & Gas Corp,MGY,1698990,2025-02-18,0001698990-25-000002,https://www.sec.gov/Archives/edgar/data/1698990/0001698990-25-000002.txt
8-K,"Maiden Holdings, Ltd.",MHNC,1412100,2025-02-18,0001104659-25-014834,https://www.sec.gov/Archives/edgar/data/1412100/0001104659-25-014834.txt
8-K,"Marathon Bancorp, Inc. /MD/",MBBC,1835385,2025-02-18,0001104659-25-014749,https://www.sec.gov/Archives/edgar/data/1835385/0001104659-25-014749.txt
8-K,"MasterBrand, Inc.",MBC,1941365,2025-02-18,0001941365-25-000012,https://www.sec.gov/Archives/edgar/data/1941365/0001941365-25-000012.txt
8-K,Matador Resources Co,MTDR,1520006,2025-02-18,0001520006-25-000032,https://www.sec.gov/Archives/edgar/data/1520006/0001520006-25-000032.txt
8-K,Medtronic plc,MDT,1613103,2025-02-18,0001613103-25-000019,https://www.sec.gov/Archives/edgar/data/1613103/0001613103-25-000019.txt
8-K,"Mondelez International, Inc.",MDLZ,1103982,2025-02-18,0001103982-25-000059,https://www.sec.gov/Archives/edgar/data/1103982/0001103982-25-000059.txt
8-K,NATIONAL HEALTHCARE CORP,NHC,1047335,2025-02-18,0001437749-25-004137,https://www.sec.gov/Archives/edgar/data/1047335/0001437749-25-004137.txt
8-K,NEOGENOMICS INC,NEO,1077183,2025-02-18,0001077183-25-000024,https://www.sec.gov/Archives/edgar/data/1077183/0001077183-25-000024.txt
8-K,NEWS CORP,NWS,1564708,2025-02-18,0001564708-25-000089,https://www.sec.gov/Archives/edgar/data/1564708/0001564708-25-000089.txt
8-K,"NEXTNRG, INC.",EZFL,1817004,2025-02-18,0001493152-25-007213,https://www.sec.gov/Archives/edgar/data/1817004/0001493152-25-007213.txt
8-K,NORWOOD FINANCIAL CORP,NWFL,1013272,2025-02-18,0001193125-25-028624,https://www.sec.gov/Archives/edgar/data/1013272/0001193125-25-028624.txt
8-K,NaturalShrimp Inc,SHMP,1465470,2025-02-18,0001493152-25-007034,https://www.sec.gov/Archives/edgar/data/1465470/0001493152-25-007034.txt
8-K,NeuroPace Inc,NPCE,1528287,2025-02-18,0001193125-25-028174,https://www.sec.gov/Archives/edgar/data/1528287/0001193125-25-028174.txt
8-K,"NewHydrogen, Inc.",NEWH,1371128,2025-02-18,0001493152-25-007183,https://www.sec.gov/Archives/edgar/data/1371128/0001493152-25-007183.txt
8-K,Noble Corp plc,NBLWF,1895262,2025-02-18,0001628280-25-005935,https://www.sec.gov/Archives/edgar/data/1895262/0001628280-25-005935.txt
8-K,"Nuburu, Inc.",BURUW,1814215,2025-02-18,0000950170-25-022466,https://www.sec.gov/Archives/edgar/data/1814215/0000950170-25-022466.txt
8-K,OCCIDENTAL PETROLEUM CORP /DE/,OXY-WT,797468,2025-02-18,0000797468-25-000028,https://www.sec.gov/Archives/edgar/data/797468/0000797468-25-000028.txt
8-K,ONCOR ELECTRIC DELIVERY CO LLC,,1193311,2025-02-18,0001193125-25-028598,https://www.sec.gov/Archives/edgar/data/1193311/0001193125-25-028598.txt
8-K,ORAGENICS INC,OGEN,1174940,2025-02-18,0001493152-25-007182,https://www.sec.gov/Archives/edgar/data/1174940/0001493152-25-007182.txt
8-K,"OSR Holdings, Inc.",BLACW,1840425,2025-02-18,0001213900-25-014490,https://www.sec.gov/Archives/edgar/data/1840425/0001213900-25-014490.txt
8-K,Odysight.ai Inc.,ODYS,1577445,2025-02-18,0001493152-25-007076,https://www.sec.gov/Archives/edgar/data/1577445/0001493152-25-007076.txt
8-K,"Onconetix, Inc.",ONCO,1782107,2025-02-18,0001213900-25-014928,https://www.sec.gov/Archives/edgar/data/1782107/0001213900-25-014928.txt
8-K,OppFi Inc.,OPFI-WT,1818502,2025-02-18,0001818502-25-000001,https://www.sec.gov/Archives/edgar/data/1818502/0001818502-25-000001.txt
8-K,"Oric Pharmaceuticals, Inc.",ORIC,1796280,2025-02-18,0000950170-25-022219,https://www.sec.gov/Archives/edgar/data/1796280/0000950170-25-022219.txt
8-K,Otter Tail Corp,OTTR,1466593,2025-02-18,0001466593-25-000027,https://www.sec.gov/Archives/edgar/data/1466593/0001466593-25-000027.txt
8-K,P3 Health Partners Inc.,PIIIW,1832511,2025-02-18,0001628280-25-005930,https://www.sec.gov/Archives/edgar/data/1832511/0001628280-25-005930.txt
8-K,PAVmed Inc.,PAVMZ,1624326,2025-02-18,0001493152-25-007094,https://www.sec.gov/Archives/edgar/data/1624326/0001493152-25-007094.txt
8-K,PEOPLES BANCORP INC,PEBO,318300,2025-02-18,0000318300-25-000089,https://www.sec.gov/Archives/edgar/data/318300/0000318300-25-000089.txt
8-K,PERDOCEO EDUCATION Corp,PRDO,1046568,2025-02-18,0000950170-25-022184,https://www.sec.gov/Archives/edgar/data/1046568/0000950170-25-022184.txt
8-K,PERMIAN BASIN ROYALTY TRUST,PBT,319654,2025-02-18,0000950170-25-022075,https://www.sec.gov/Archives/edgar/data/319654/0000950170-25-022075.txt
8-K,"PLUS THERAPEUTICS, INC.",PSTV,1095981,2025-02-18,0001193125-25-028151,https://www.sec.gov/Archives/edgar/data/1095981/0001193125-25-028151.txt
8-K,Palmer Square Capital BDC Inc.,PSBD,1794776,2025-02-18,0000950170-25-021794,https://www.sec.gov/Archives/edgar/data/1794776/0000950170-25-021794.txt
8-K,"Panbela Therapeutics, Inc.",PBLA,1029125,2025-02-18,0001437749-25-004225,https://www.sec.gov/Archives/edgar/data/1029125/0001437749-25-004225.txt
8-K,Penumbra Inc,PEN,1321732,2025-02-18,0001321732-25-000010,https://www.sec.gov/Archives/edgar/data/1321732/0001321732-25-000010.txt
8-K,PermRock Royalty Trust,PRT,1724009,2025-02-18,0000950170-25-022068,https://www.sec.gov/Archives/edgar/data/1724009/0000950170-25-022068.txt
8-K,Permianville Royalty Trust,PVL,1520048,2025-02-18,0001104659-25-014774,https://www.sec.gov/Archives/edgar/data/1520048/0001104659-25-014774.txt
8-K,"PetVivo Holdings, Inc.",PETVW,1512922,2025-02-18,0001493152-25-007118,https://www.sec.gov/Archives/edgar/data/1512922/0001493152-25-007118.txt
8-K,"PetVivo Holdings, Inc.",PETVW,1512922,2025-02-18,0001493152-25-007121,https://www.sec.gov/Archives/edgar/data/1512922/0001493152-25-007121.txt
8-K,"Petco Health & Wellness Company, Inc.",WOOF,1826470,2025-02-18,0001193125-25-028619,https://www.sec.gov/Archives/edgar/data/1826470/0001193125-25-028619.txt
8-K,Phillips 66,PSX,1534701,2025-02-18,0001193125-25-028041,https://www.sec.gov/Archives/edgar/data/1534701/0001193125-25-028041.txt
8-K,"QHSLab, Inc.",USAQ,856984,2025-02-18,0001493152-25-007093,https://www.sec.gov/Archives/edgar/data/856984/0001493152-25-007093.txt
8-K,"Quad/Graphics, Inc.",QUAD,1481792,2025-02-18,0001481792-25-000002,https://www.sec.gov/Archives/edgar/data/1481792/0001481792-25-000002.txt
8-K,"Qurate Retail, Inc.",QRTEP,1355096,2025-02-18,0001355096-25-000007,https://www.sec.gov/Archives/edgar/data/1355096/0001355096-25-000007.txt
8-K,RB GLOBAL INC.,RBA,1046102,2025-02-18,0001628280-25-006035,https://www.sec.gov/Archives/edgar/data/1046102/0001628280-25-006035.txt
8-K,"REVIVA PHARMACEUTICALS HOLDINGS, INC.",RVPHW,1742927,2025-02-18,0001437749-25-004224,https://www.sec.gov/Archives/edgar/data/1742927/0001437749-25-004224.txt
8-K,RMR GROUP INC.,RMR,1644378,2025-02-18,0001104659-25-014788,https://www.sec.gov/Archives/edgar/data/1644378/0001104659-25-014788.txt
8-K,RUSH ENTERPRISES INC \TX\,RUSHB,1012019,2025-02-18,0001437749-25-004215,https://www.sec.gov/Archives/edgar/data/1012019/0001437749-25-004215.txt
8-K,"Ramaco Resources, Inc.",METCL,1687187,2025-02-18,0001104659-25-014773,https://www.sec.gov/Archives/edgar/data/1687187/0001104659-25-014773.txt
8-K,Redwire Corp,RDW-WT,1819810,2025-02-18,0001819810-25-000038,https://www.sec.gov/Archives/edgar/data/1819810/0001819810-25-000038.txt
8-K,Relativity Acquisition Corp,,1860484,2025-02-18,0001213900-25-014865,https://www.sec.gov/Archives/edgar/data/1860484/0001213900-25-014865.txt
8-K,"Reliance Global Group, Inc.",RELIW,1812727,2025-02-18,0001493152-25-007092,https://www.sec.gov/Archives/edgar/data/1812727/0001493152-25-007092.txt
8-K,Restaurant Brands International Inc.,QSR,1618756,2025-02-18,0001618756-25-000078,https://www.sec.gov/Archives/edgar/data/1618756/0001618756-25-000078.txt
8-K,Restaurant Brands International Limited Partnership,RSTRF,1618755,2025-02-18,0001618755-25-000006,https://www.sec.gov/Archives/edgar/data/1618755/0001618755-25-000006.txt
8-K,"Rush Street Interactive, Inc.",RSI,1793659,2025-02-18,0001793659-25-000035,https://www.sec.gov/Archives/edgar/data/1793659/0001793659-25-000035.txt
8-K,SAN JUAN BASIN ROYALTY TRUST,SJT,319655,2025-02-18,0000950170-25-022084,https://www.sec.gov/Archives/edgar/data/319655/0000950170-25-022084.txt
8-K,SBC Medical Group Holdings Inc,SBCWW,1930313,2025-02-18,0001493152-25-007047,https://www.sec.gov/Archives/edgar/data/1930313/0001493152-25-007047.txt
8-K,SHERWIN WILLIAMS CO,SHW,89800,2025-02-18,0001193125-25-028111,https://www.sec.gov/Archives/edgar/data/89800/0001193125-25-028111.txt
8-K,SIRIUS XM HOLDINGS INC.,SIRI,908937,2025-02-18,0001104659-25-014762,https://www.sec.gov/Archives/edgar/data/908937/0001104659-25-014762.txt
8-K,SITE Centers Corp.,SITC,894315,2025-02-18,0000950170-25-022197,https://www.sec.gov/Archives/edgar/data/894315/0000950170-25-022197.txt
8-K,SOMNIGROUP INTERNATIONAL INC.,TPX,1206264,2025-02-18,0001206264-25-000037,https://www.sec.gov/Archives/edgar/data/1206264/0001206264-25-000037.txt
8-K,SONOCO PRODUCTS CO,SON,91767,2025-02-18,0000091767-25-000004,https://www.sec.gov/Archives/edgar/data/91767/0000091767-25-000004.txt
8-K,SOUTHWEST AIRLINES CO,LUV,92380,2025-02-18,0001193125-25-028035,https://www.sec.gov/Archives/edgar/data/92380/0001193125-25-028035.txt
8-K,SSR MINING INC.,SSRGF,921638,2025-02-18,0000921638-25-000043,https://www.sec.gov/Archives/edgar/data/921638/0000921638-25-000043.txt
8-K,"STAR EQUITY HOLDINGS, INC.",STRRP,707388,2025-02-18,0000707388-25-000020,https://www.sec.gov/Archives/edgar/data/707388/0000707388-25-000020.txt
8-K,"SUPERNUS PHARMACEUTICALS, INC.",SUPN,1356576,2025-02-18,0001356576-25-000008,https://www.sec.gov/Archives/edgar/data/1356576/0001356576-25-000008.txt
8-K,"SYSTEM ENERGY RESOURCES, INC",,202584,2025-02-18,0000065984-25-000009,https://www.sec.gov/Archives/edgar/data/202584/0000065984-25-000009.txt
8-K,Safe & Green Development Corp,SGD,1959023,2025-02-18,0001213900-25-014892,https://www.sec.gov/Archives/edgar/data/1959023/0001213900-25-014892.txt
8-K,"Sculptor Diversified Real Estate Income Trust, Inc.",,1914496,2025-02-18,0001914496-25-000008,https://www.sec.gov/Archives/edgar/data/1914496/0001914496-25-000008.txt
8-K,"Select Water Solutions, Inc.",WTTR,1693256,2025-02-18,0001140361-25-005021,https://www.sec.gov/Archives/edgar/data/1693256/0001140361-25-005021.txt
8-K,"Semler Scientific, Inc.",SMLR,1554859,2025-02-18,0001554859-25-000005,https://www.sec.gov/Archives/edgar/data/1554859/0001554859-25-000005.txt
8-K,"Septerna, Inc.",SEPN,1984086,2025-02-18,0001193125-25-028247,https://www.sec.gov/Archives/edgar/data/1984086/0001193125-25-028247.txt
8-K,Seven Hills Realty Trust,SEVN,1452477,2025-02-18,0001452477-25-000013,https://www.sec.gov/Archives/edgar/data/1452477/0001452477-25-000013.txt
8-K,"Shift4 Payments, Inc.",FOUR,1794669,2025-02-18,0001193125-25-028625,https://www.sec.gov/Archives/edgar/data/1794669/0001193125-25-028625.txt
8-K,"Shift4 Payments, Inc.",FOUR,1794669,2025-02-18,0001794669-25-000007,https://www.sec.gov/Archives/edgar/data/1794669/0001794669-25-000007.txt
8-K,"Simulations Plus, Inc.",SLP,1023459,2025-02-18,0001023459-25-000024,https://www.sec.gov/Archives/edgar/data/1023459/0001023459-25-000024.txt
