form,company,ticker,cik,filing_date,accession_number,filing_link
10-Q,INTEGRATED RAIL & RESOURCES ACQUISITION CORP,IRRXU,1854795,2025-01-14,0001213900-25-003482,https://www.sec.gov/Archives/edgar/data/1854795/0001213900-25-003482.txt
10-Q,JEWETT CAMERON TRADING CO LTD,JCTC,885307,2025-01-14,0001079973-25-000072,https://www.sec.gov/Archives/edgar/data/885307/0001079973-25-000072.txt
10-Q,"Loop Industries, Inc.",LOOP,1504678,2025-01-14,0001654954-25-000379,https://www.sec.gov/Archives/edgar/data/1504678/0001654954-25-000379.txt
10-Q,Medinotec Inc.,MDNC,1931055,2025-01-14,0001663577-25-000018,https://www.sec.gov/Archives/edgar/data/1931055/0001663577-25-000018.txt
10-Q,New Horizon Aircraft Ltd.,HOVRW,1930021,2025-01-14,0001213900-25-003183,https://www.sec.gov/Archives/edgar/data/1930021/0001213900-25-003183.txt
10-Q,"NextTrip, Inc.",NTRP,788611,2025-01-14,0001493152-25-002136,https://www.sec.gov/Archives/edgar/data/788611/0001493152-25-002136.txt
10-Q,"NightFood Holdings, Inc.",NGTF,1593001,2025-01-14,0001213900-25-003095,https://www.sec.gov/Archives/edgar/data/1593001/0001213900-25-003095.txt
10-Q,"Norris Industries, Inc.",NRIS,1603793,2025-01-14,0001493152-25-002066,https://www.sec.gov/Archives/edgar/data/1603793/0001493152-25-002066.txt
10-Q,SOLITRON DEVICES INC,SODI,91668,2025-01-14,0001437749-25-001057,https://www.sec.gov/Archives/edgar/data/91668/0001437749-25-001057.txt
10-Q,"ServiceTitan, Inc.",TTAN,1638826,2025-01-14,0000950170-25-005456,https://www.sec.gov/Archives/edgar/data/1638826/0000950170-25-005456.txt
10-Q,"SolarWindow Technologies, Inc.",WNDW,1071840,2025-01-14,0001171843-25-000250,https://www.sec.gov/Archives/edgar/data/1071840/0001171843-25-000250.txt
10-Q,Stimcell Energetics Inc.,STME,1493712,2025-01-14,0001393905-25-000019,https://www.sec.gov/Archives/edgar/data/1493712/0001393905-25-000019.txt
10-Q,TOKEN COMMUNITIES LTD.,TKCM,1683252,2025-01-14,0001477932-25-000225,https://www.sec.gov/Archives/edgar/data/1683252/0001477932-25-000225.txt
10-Q,Texas Mineral Resources Corp.,TMRC,1445942,2025-01-14,0001839882-25-002080,https://www.sec.gov/Archives/edgar/data/1445942/0001839882-25-002080.txt
10-Q,"Transportation & Logistics Systems, Inc.",,1463208,2025-01-14,0001493152-25-002135,https://www.sec.gov/Archives/edgar/data/1463208/0001493152-25-002135.txt
10-Q,VERITEC INC,VRTC,773318,2025-01-14,0001713282-25-000012,https://www.sec.gov/Archives/edgar/data/773318/0001713282-25-000012.txt
10-Q,"Velo3D, Inc.",VLDXW,1825079,2025-01-14,0000950170-25-005443,https://www.sec.gov/Archives/edgar/data/1825079/0000950170-25-005443.txt
10-Q,"WEWARDS, INC.",WEWA,1616156,2025-01-14,0001079973-25-000076,https://www.sec.gov/Archives/edgar/data/1616156/0001079973-25-000076.txt
10-Q/A,FutureTech II Acquisition Corp.,FTIIW,1889450,2025-01-14,0001493152-25-002175,https://www.sec.gov/Archives/edgar/data/1889450/0001493152-25-002175.txt
10-Q/A,"SS Innovations International, Inc.",SSII,1676163,2025-01-14,0001213900-25-003177,https://www.sec.gov/Archives/edgar/data/1676163/0001213900-25-003177.txt
10-Q/A,"SS Innovations International, Inc.",SSII,1676163,2025-01-14,0001213900-25-003409,https://www.sec.gov/Archives/edgar/data/1676163/0001213900-25-003409.txt
10-Q,AEHR TEST SYSTEMS,AEHR,1040470,2025-01-13,0001654954-25-000285,https://www.sec.gov/Archives/edgar/data/1040470/0001654954-25-000285.txt
10-Q,BURZYNSKI RESEARCH INSTITUTE INC,BZYR,724445,2025-01-13,0001558370-25-000165,https://www.sec.gov/Archives/edgar/data/724445/0001558370-25-000165.txt
10-Q,"Byrn, Inc.",BRRN,1397795,2025-01-13,0001213900-25-002837,https://www.sec.gov/Archives/edgar/data/1397795/0001213900-25-002837.txt
10-Q,"Byrn, Inc.",BRRN,1397795,2025-01-13,0001213900-25-002840,https://www.sec.gov/Archives/edgar/data/1397795/0001213900-25-002840.txt
10-Q,"Byrn, Inc.",BRRN,1397795,2025-01-13,0001213900-25-002843,https://www.sec.gov/Archives/edgar/data/1397795/0001213900-25-002843.txt
10-Q,CANNABIS SUISSE CORP.,CSUI,1680132,2025-01-13,0001393905-25-000017,https://www.sec.gov/Archives/edgar/data/1680132/0001393905-25-000017.txt
10-Q,CNBX Pharmaceuticals Inc.,CNBX,1343009,2025-01-13,0001683168-25-000267,https://www.sec.gov/Archives/edgar/data/1343009/0001683168-25-000267.txt
10-Q,COMTECH TELECOMMUNICATIONS CORP /DE/,CMTL,23197,2025-01-13,0000023197-25-000009,https://www.sec.gov/Archives/edgar/data/23197/0000023197-25-000009.txt
10-Q,EACO CORP,EACO,784539,2025-01-13,0001410578-25-000011,https://www.sec.gov/Archives/edgar/data/784539/0001410578-25-000011.txt
10-Q,EDUCATIONAL DEVELOPMENT CORP,EDUC,31667,2025-01-13,0001185185-25-000023,https://www.sec.gov/Archives/edgar/data/31667/0001185185-25-000023.txt
10-Q,Enertopia Corp.,ENRTD,1346022,2025-01-13,0001062993-25-000717,https://www.sec.gov/Archives/edgar/data/1346022/0001062993-25-000717.txt
10-Q,NATIONAL RURAL UTILITIES COOPERATIVE FINANCE CORP /DC/,NRUC,70502,2025-01-13,0000070502-25-000006,https://www.sec.gov/Archives/edgar/data/70502/0000070502-25-000006.txt
10-Q,"Ocean Biomedical, Inc.",OCEAW,1869974,2025-01-13,0001493152-25-001880,https://www.sec.gov/Archives/edgar/data/1869974/0001493152-25-001880.txt
10-Q,PREAXIA HEALTH CARE PAYMENT SYSTEMS INC.,PAXH,1350156,2025-01-13,0001262463-25-000017,https://www.sec.gov/Archives/edgar/data/1350156/0001262463-25-000017.txt
10-Q,Pacific Sports Exchange Inc.,PSPX,1765651,2025-01-13,0001640334-25-000070,https://www.sec.gov/Archives/edgar/data/1765651/0001640334-25-000070.txt
10-Q,"REMARK HOLDINGS, INC.",MARK,1368365,2025-01-13,0001368365-25-000002,https://www.sec.gov/Archives/edgar/data/1368365/0001368365-25-000002.txt
10-Q,SONO TEK CORP,SOTK,806172,2025-01-13,0001171520-25-000009,https://www.sec.gov/Archives/edgar/data/806172/0001171520-25-000009.txt
10-Q,SemiLEDs Corp,LEDS,1333822,2025-01-13,0000950170-25-004508,https://www.sec.gov/Archives/edgar/data/1333822/0000950170-25-004508.txt
10-Q,UPAY,UPYY,1677897,2025-01-13,0001575872-25-000048,https://www.sec.gov/Archives/edgar/data/1677897/0001575872-25-000048.txt
10-Q,Vocodia Holdings Corp,VHABW,1880431,2025-01-13,0001213900-25-002997,https://www.sec.gov/Archives/edgar/data/1880431/0001213900-25-002997.txt
10-Q,"Worthington Steel, Inc.",WS,1968487,2025-01-13,0000950170-25-004864,https://www.sec.gov/Archives/edgar/data/1968487/0000950170-25-004864.txt
10-Q/A,Pangaea Logistics Solutions Ltd.,PANL,1606909,2025-01-13,0001606909-25-000027,https://www.sec.gov/Archives/edgar/data/1606909/0001606909-25-000027.txt
10-Q/A,Pangaea Logistics Solutions Ltd.,PANL,1606909,2025-01-13,0001606909-25-000029,https://www.sec.gov/Archives/edgar/data/1606909/0001606909-25-000029.txt
10-Q/A,UPAY,UPYY,1677897,2025-01-13,0001575872-25-000049,https://www.sec.gov/Archives/edgar/data/1677897/0001575872-25-000049.txt
10-Q/A,UPAY,UPYY,1677897,2025-01-13,0001575872-25-000050,https://www.sec.gov/Archives/edgar/data/1677897/0001575872-25-000050.txt
10-Q,ALIXO-YOLLOO CORP.,,1977837,2025-01-10,0001977837-25-000009,https://www.sec.gov/Archives/edgar/data/1977837/0001977837-25-000009.txt
10-Q,"Accolade, Inc.",ACCD,1481646,2025-01-10,0001481646-25-000006,https://www.sec.gov/Archives/edgar/data/1481646/0001481646-25-000006.txt
10-Q,Aircastle LTD,AYR,1362988,2025-01-10,0001628280-25-001098,https://www.sec.gov/Archives/edgar/data/1362988/0001628280-25-001098.txt
10-Q,"BITMINE IMMERSION TECHNOLOGIES, INC.",BMNR,1829311,2025-01-10,0001683168-25-000223,https://www.sec.gov/Archives/edgar/data/1829311/0001683168-25-000223.txt
10-Q,"CLS Holdings USA, Inc.",CLSH,1522222,2025-01-10,0001185185-25-000018,https://www.sec.gov/Archives/edgar/data/1522222/0001185185-25-000018.txt
10-Q,"CONSTELLATION BRANDS, INC.",STZ,16918,2025-01-10,0000016918-25-000004,https://www.sec.gov/Archives/edgar/data/16918/0000016918-25-000004.txt
10-Q,"E2open Parent Holdings, Inc.",ETWO-WT,1800347,2025-01-10,0000950170-25-003806,https://www.sec.gov/Archives/edgar/data/1800347/0000950170-25-003806.txt
10-Q,FRANKLIN COVEY CO,FC,886206,2025-01-10,0000886206-25-000004,https://www.sec.gov/Archives/edgar/data/886206/0000886206-25-000004.txt
10-Q,GREENBRIER COMPANIES INC,GBX,923120,2025-01-10,0000950170-25-003839,https://www.sec.gov/Archives/edgar/data/923120/0000950170-25-003839.txt
10-Q,Global-Smart.Tech,,1940243,2025-01-10,0001940243-25-000005,https://www.sec.gov/Archives/edgar/data/1940243/0001940243-25-000005.txt
10-Q,"IIOT-OXYS, Inc.",ITOX,1290658,2025-01-10,0001683168-25-000194,https://www.sec.gov/Archives/edgar/data/1290658/0001683168-25-000194.txt
10-Q,JABIL INC,JBL,898293,2025-01-10,0001628280-25-001058,https://www.sec.gov/Archives/edgar/data/898293/0001628280-25-001058.txt
10-Q,LAMY,LMMY,1939937,2025-01-10,0001683168-25-000221,https://www.sec.gov/Archives/edgar/data/1939937/0001683168-25-000221.txt
10-Q,Lexaria Bioscience Corp.,LEXXW,1348362,2025-01-10,0001640334-25-000058,https://www.sec.gov/Archives/edgar/data/1348362/0001640334-25-000058.txt
10-Q,Londax Corp.,,1985554,2025-01-10,0001683168-25-000189,https://www.sec.gov/Archives/edgar/data/1985554/0001683168-25-000189.txt
10-Q,Minerva Gold Inc.,MINR,1854816,2025-01-10,0001477932-25-000139,https://www.sec.gov/Archives/edgar/data/1854816/0001477932-25-000139.txt
10-Q,NORTHERN TECHNOLOGIES INTERNATIONAL CORP,NTIC,875582,2025-01-10,0001171843-25-000165,https://www.sec.gov/Archives/edgar/data/875582/0001171843-25-000165.txt
10-Q,"RICHARDSON ELECTRONICS, LTD.",RELL,355948,2025-01-10,0000950170-25-003888,https://www.sec.gov/Archives/edgar/data/355948/0000950170-25-003888.txt
10-Q,"Tilray Brands, Inc.",TLRY,1731348,2025-01-10,0001437749-25-000868,https://www.sec.gov/Archives/edgar/data/1731348/0001437749-25-000868.txt
10-Q,UNIFIRST CORP,UNF,717954,2025-01-10,0000950170-25-003833,https://www.sec.gov/Archives/edgar/data/717954/0000950170-25-003833.txt
10-Q,"Vicapsys Life Sciences, Inc.",VICP,1468639,2025-01-10,0001493152-25-001743,https://www.sec.gov/Archives/edgar/data/1468639/0001493152-25-001743.txt
10-Q,"Vicapsys Life Sciences, Inc.",VICP,1468639,2025-01-10,0001493152-25-001776,https://www.sec.gov/Archives/edgar/data/1468639/0001493152-25-001776.txt
10-Q,"Vicapsys Life Sciences, Inc.",VICP,1468639,2025-01-10,0001493152-25-001779,https://www.sec.gov/Archives/edgar/data/1468639/0001493152-25-001779.txt
10-Q,WD 40 CO,WDFC,105132,2025-01-10,0000105132-25-000009,https://www.sec.gov/Archives/edgar/data/105132/0000105132-25-000009.txt
10-Q,"WORTHINGTON ENTERPRISES, INC.",WOR,108516,2025-01-10,0000950170-25-004028,https://www.sec.gov/Archives/edgar/data/108516/0000950170-25-004028.txt
10-Q,"Walgreens Boots Alliance, Inc.",WBA,1618921,2025-01-10,0001618921-25-000009,https://www.sec.gov/Archives/edgar/data/1618921/0001618921-25-000009.txt
10-Q,AAR CORP,AIR,1750,2025-01-08,0001410578-25-000003,https://www.sec.gov/Archives/edgar/data/1750/0001410578-25-000003.txt
10-Q,ACUITY BRANDS INC,AYI,1144215,2025-01-08,0001144215-25-000008,https://www.sec.gov/Archives/edgar/data/1144215/0001144215-25-000008.txt
10-Q,ANGIODYNAMICS INC,ANGO,1275187,2025-01-08,0001275187-25-000005,https://www.sec.gov/Archives/edgar/data/1275187/0001275187-25-000005.txt
10-Q,"Albertsons Companies, Inc.",ACI,1646972,2025-01-08,0001646972-25-000008,https://www.sec.gov/Archives/edgar/data/1646972/0001646972-25-000008.txt
10-Q,"Axil Brands, Inc.",AXIL,1718500,2025-01-08,0001520138-25-000029,https://www.sec.gov/Archives/edgar/data/1718500/0001520138-25-000029.txt
10-Q,CHS INC,CHSCO,823277,2025-01-08,0000823277-25-000006,https://www.sec.gov/Archives/edgar/data/823277/0000823277-25-000006.txt
10-Q,CINTAS CORP,CTAS,723254,2025-01-08,0000723254-25-000003,https://www.sec.gov/Archives/edgar/data/723254/0000723254-25-000003.txt
10-Q,"CXJ GROUP CO., Ltd",ECXJ,1823635,2025-01-08,0001493152-25-001449,https://www.sec.gov/Archives/edgar/data/1823635/0001493152-25-001449.txt
10-Q,FACTSET RESEARCH SYSTEMS INC,FDS,1013237,2025-01-08,0001013237-25-000010,https://www.sec.gov/Archives/edgar/data/1013237/0001013237-25-000010.txt
10-Q,HELEN OF TROY LTD,HELE,916789,2025-01-08,0000916789-25-000004,https://www.sec.gov/Archives/edgar/data/916789/0000916789-25-000004.txt
10-Q,"Jubilant Flame International, Ltd",JFIL,1517389,2025-01-08,0001477932-25-000108,https://www.sec.gov/Archives/edgar/data/1517389/0001477932-25-000108.txt
10-Q,"LINGERIE FIGHTING CHAMPIONSHIPS, INC.",BOTY,1407704,2025-01-08,0001640334-25-000046,https://www.sec.gov/Archives/edgar/data/1407704/0001640334-25-000046.txt
10-Q,MSC INDUSTRIAL DIRECT CO INC,MSM,1003078,2025-01-08,0001003078-25-000007,https://www.sec.gov/Archives/edgar/data/1003078/0001003078-25-000007.txt
10-Q,PRICESMART INC,PSMT,1041803,2025-01-08,0001041803-25-000007,https://www.sec.gov/Archives/edgar/data/1041803/0001041803-25-000007.txt
10-Q,PURE CYCLE CORP,PCYO,276720,2025-01-08,0001558370-25-000069,https://www.sec.gov/Archives/edgar/data/276720/0001558370-25-000069.txt
10-Q,"Penguin Solutions, Inc.",PENG,1616533,2025-01-08,0001628280-25-000944,https://www.sec.gov/Archives/edgar/data/1616533/0001628280-25-000944.txt
10-Q,"RADIUS RECYCLING, INC.",RDUS,912603,2025-01-08,0000950170-25-003338,https://www.sec.gov/Archives/edgar/data/912603/0000950170-25-003338.txt
10-Q,SARATOGA INVESTMENT CORP.,SAZ,1377936,2025-01-08,0001213900-25-002065,https://www.sec.gov/Archives/edgar/data/1377936/0001213900-25-002065.txt
10-Q,Simply Good Foods Co,SMPL,1702744,2025-01-08,0001702744-25-000005,https://www.sec.gov/Archives/edgar/data/1702744/0001702744-25-000005.txt
10-Q,"Simulations Plus, Inc.",SLP,1023459,2025-01-08,0001023459-25-000012,https://www.sec.gov/Archives/edgar/data/1023459/0001023459-25-000012.txt
10-Q,"APOGEE ENTERPRISES, INC.",APOG,6845,2025-01-07,0000006845-25-000022,https://www.sec.gov/Archives/edgar/data/6845/0000006845-25-000022.txt
10-Q,AZZ INC,AZZ,8947,2025-01-07,0000008947-25-000008,https://www.sec.gov/Archives/edgar/data/8947/0000008947-25-000008.txt
10-Q,CAL-MAINE FOODS INC,CALM,16160,2025-01-07,0001562762-25-000004,https://www.sec.gov/Archives/edgar/data/16160/0001562762-25-000004.txt
10-Q,CARMAX INC,KMX,1170010,2025-01-07,0001170010-25-000004,https://www.sec.gov/Archives/edgar/data/1170010/0001170010-25-000004.txt
10-Q,"ENNIS, INC.",EBF,33002,2025-01-07,0000950170-25-002567,https://www.sec.gov/Archives/edgar/data/33002/0000950170-25-002567.txt
10-Q,FACT II Acquisition Corp.,FACTW,2028935,2025-01-07,0001213900-25-001637,https://www.sec.gov/Archives/edgar/data/2028935/0001213900-25-001637.txt
10-Q,"KURA SUSHI USA, INC.",KRUS,1772177,2025-01-07,0000950170-25-002849,https://www.sec.gov/Archives/edgar/data/1772177/0000950170-25-002849.txt
10-Q,LINDSAY CORP,LNN,836157,2025-01-07,0000950170-25-002840,https://www.sec.gov/Archives/edgar/data/836157/0000950170-25-002840.txt
10-Q,RPM INTERNATIONAL INC/DE/,RPM,110621,2025-01-07,0000950170-25-002727,https://www.sec.gov/Archives/edgar/data/110621/0000950170-25-002727.txt
10-Q,Zhanling International Ltd,ZLME,1489300,2025-01-07,0001493152-25-001144,https://www.sec.gov/Archives/edgar/data/1489300/0001493152-25-001144.txt
10-Q,COMMERCIAL METALS Co,CMC,22444,2025-01-06,0000022444-25-000013,https://www.sec.gov/Archives/edgar/data/22444/0000022444-25-000013.txt
10-Q,"MILLERKNOLL, INC.",MLKN,66382,2025-01-06,0000066382-25-000007,https://www.sec.gov/Archives/edgar/data/66382/0000066382-25-000007.txt
10-Q,"NIKE, Inc.",NKE,320187,2025-01-03,0000320187-25-000004,https://www.sec.gov/Archives/edgar/data/320187/0000320187-25-000004.txt
10-Q,Oyocar Group Inc.,,1994582,2025-01-03,0001477932-25-000029,https://www.sec.gov/Archives/edgar/data/1994582/0001477932-25-000029.txt
10-Q,"TAYLOR DEVICES, INC.",TAYD,96536,2025-01-03,0001376474-25-000012,https://www.sec.gov/Archives/edgar/data/96536/0001376474-25-000012.txt
10-Q,TITAN PHARMACEUTICALS INC,TTNP,910267,2025-01-03,0001829126-25-000026,https://www.sec.gov/Archives/edgar/data/910267/0001829126-25-000026.txt
10-Q/A,"Magnolia Bancorp, Inc.",MGNO,2033615,2025-01-03,0000927089-25-000009,https://www.sec.gov/Archives/edgar/data/2033615/0000927089-25-000009.txt
10-Q,DARDEN RESTAURANTS INC,DRI,940944,2025-01-02,0000940944-25-000003,https://www.sec.gov/Archives/edgar/data/940944/0000940944-25-000003.txt
10-Q,"LIFECORE BIOMEDICAL, INC. \DE\",LFCR,1005286,2025-01-02,0001005286-25-000012,https://www.sec.gov/Archives/edgar/data/1005286/0001005286-25-000012.txt
10-Q,"RESOURCES CONNECTION, INC.",RGP,1084765,2025-01-02,0001084765-25-000009,https://www.sec.gov/Archives/edgar/data/1084765/0001084765-25-000009.txt
10-Q/A,Amesite Inc.,AMST,1807166,2025-01-02,0001213900-25-000445,https://www.sec.gov/Archives/edgar/data/1807166/0001213900-25-000445.txt
10-Q/A,"Dogecoin Cash, Inc.",CBDS,1360442,2025-01-02,0001096906-25-000004,https://www.sec.gov/Archives/edgar/data/1360442/0001096906-25-000004.txt
